IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.135.41.11,443,443,true,ORD,North America,Chicago,270,4.11
3.23.238.192,80,80,false,ORD,North America,Chicago,271,0.39
3.138.59.154,443,443,true,ORD,North America,Chicago,270,0.08
